"ID","Name","Location","AutoBegin","AutoResult","RoundNumber","WaitingRound","SlotConditions","OriginalConfigPath"
"5007013","受害者","大敌:2","1","0","1","0","s1: type=char, 追随者=1","data/config/rite/5007013.json"
"5007014","暗中破坏","大敌:2","1","0","1","0","s1: is=2000369 / s2: is=2000573 / s3: is=2000574 / s4: is=2000371","data/config/rite/5007014.json"
"5007015","无谋的复仇","大敌:2","1","0","1","0","s1: is=2000369 / s2: is=2000573 / s3: is=2000574 / s4: is=2000371","data/config/rite/5007015.json"
"5007016","孤注一掷","大敌:2","0","0","1","3","s1: is=2000369 / s2: is=2000573 / s3: is=2000574 / s4: is=2000371","data/config/rite/5007016.json"
"5008001","妻子的忧虑","自宅:[2,12]","0","0","1","3","s1: 妻子=1 / s2: type=char, 主角=1 / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5008001.json"
"5008002","武装娇妻","自宅:[2,12]","0","0","1","3","s1: 妻子=1 / s2: type=char, 主角=1 / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5008002.json"
"5008003","特殊的枕头","自宅:[2,12]","0","0","1","3","s1: type=sudan, 纵欲=1, f:rare-s3.rare<==0 / s2: type=char, 主角=1 / s3: type=char, 妻子=1","data/config/rite/5008003.json"
"5008004","为你辩解","自宅:[2,12]","0","0","0","3","s1: 妻子=1 / s2: is=2000083","data/config/rite/5008004.json"
"5008005","妻子的茶会","自宅:[2,12]","0","0","1","1","s1: 妻子=1, type=char / s2: type=char, any={""主角"":1,""all"":{""is"":2000062,""密教徒"":1,""侧室"":1}} / s3: all={""type"":""sudan"",""any"":{""纵欲"":1,""奢靡"":1},""s2.主角"":1,""rare<="":3,""counter.7000234<"":1} / s4: type=item, any={""all"":{""s3.奢靡"":1,""s3.rare="":3,""cost.金币>="":15,""s2.主角"":1}}","data/config/rite/5008005.json"
"5008006","鼓励","自宅:[2,12]","0","0","1","3","s1: 法拉杰=1 / s2: type=char, any={""妻子"":1,""主角"":1} / s3: type=char, any={""妻子"":1,""主角"":1} / s4: type=char, any={""妻子"":1,""主角"":1}","data/config/rite/5008006.json"
"5008007","激励","自宅:[2,12]","0","0","1","3","s1: 法拉杰=1 / s2: type=char, any={""妻子"":1,""主角"":1} / s3: type=char, any={""妻子"":1,""主角"":1} / s4: type=char, any={""妻子"":1,""主角"":1}","data/config/rite/5008007.json"
"5008008","欲望与幸福","自宅:[2,12]","0","0","1","15","s1: type=char, 法拉杰=1 / s2: type=sudan, 纵欲=1, f:rare-s1.rare<==0 / s3: type=char, 主角=1 / s4: type=char, 妻子=1","data/config/rite/5008008.json"
"5008009","背叛","自宅:[2,12]","0","0","1","3","s1: type=char, 法拉杰=1 / s2: type=char, 主角=1 / s3: type=item, cost.消耗品==1, !金币=1 / s4: type=sudan, any={""纵欲"":1,""杀戮"":1}, f:rare-s1.rare<==0","data/config/rite/5008009.json"
"5008010","青年的帷幕","自宅:[2,12]","0","0","1","7","s1: 法拉杰=1, type=char / s2: is=2000735 / s3: 主角=1, type=char / s4: type=item, any={""cost.金币"":[1,15],""is"":2000172}","data/config/rite/5008010.json"
"5008011","危险的聚会","自宅:[2,12]","0","0","1","7","s1: 法拉杰=1, type=char / s2: is=2000736 / s3: 主角=1, type=char / s4: type=item, any={""cost.金币"":[1,15],""is"":2000172}","data/config/rite/5008011.json"
"5008012","革命的沙龙","自宅:[2,12]","0","0","1","7","s1: 法拉杰=1, type=char / s2: is=2000748 / s3: 主角=1, type=char / s4: type=item, cost.金币=[1,15]","data/config/rite/5008012.json"
"5008013","收买头衔","上城区:[2,10]","0","0","1","7","s1: type=item, cost.金币=10 / s2: type=char / s3: is=2000743 / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5008013.json"
"5008014","荣耀回归","上城区:[3,12]","0","0","1","0","s1: is=2000056 / s2: type=item, is=2000741","data/config/rite/5008014.json"
"5008015","购买头衔","上城区:[2,10]","0","0","1","5","s1: type=item, cost.金币=10 / s2: type=char","data/config/rite/5008015.json"
"5008016","最后的道别","自宅:[2,12]","1","0","1","1","s1: is=2000056","data/config/rite/5008016.json"
"5008017","恰当的价码","黑街:[1,5]","0","0","1","5","s1: type=item, cost.金币=10","data/config/rite/5008017.json"
"5008018","过时不候","自宅:[3,12]","1","0","1","1","s1: is=2000056","data/config/rite/5008018.json"
"5008019","荣耀回归","上城区:[2,10]","1","0","1","0","s1: is=2000056 / s2: is=2000741","data/config/rite/5008019.json"
"5008020","永世流传之物","自宅:[2,12]","0","0","1","5","s1: type=item, is=2000742 / s2: is=2000056","data/config/rite/5008020.json"
"5008021","废弃","自宅:[2,10]","0","0","1","5","s1: any","data/config/rite/5008021.json"
"5008022","废弃","自宅:[2,10]","0","0","1","0","s1: is=2000756","data/config/rite/5008022.json"
"5008023","丰产的仪式","自宅:[2,12]","0","0","1","5","s1: type=sudan, f:rare-s3.rare<==0, 杀戮=1 / s2: 主角=1, type=char / s3: is=2000056, type=char / s4: is=2000757","data/config/rite/5008023.json"
"5008024","销毁图纸","自宅:[2,12]","0","0","1","3","s1: is=2000757","data/config/rite/5008024.json"
"5008025","内宅的仪式","自宅:[2,12]","0","0","1","1","s1: type=sudan, f:rare-s3.rare<==0, 纵欲=1 / s2: 主角=1, type=char / s3: all={""type"":""char"",""any"":{""is"":2000056,""妻子"":1,""激情>="":1}} / s4: is=2000758","data/config/rite/5008025.json"
"5008026","挽回的余地","自宅:[2,12]","0","0","1","3","s1: type=char, 妻子=1 / s2: type=item, 饰品=1, rare>==3, !is=2001022","data/config/rite/5008026.json"
"5008027","挽回的余地","自宅:[2,12]","0","0","1","3","s1: type=char, 妻子=1 / s2: type=char, 主角=1 / s3: type=item, 饰品=1, rare>==3, !is=2001022 / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5008027.json"
"5008028","我都知道了！","自宅:[2,12]","0","0","1","3","s1: type=char, 妻子=1 / s2: type=char, 主角=1 / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5008028.json"
"5008029","剑盾的仪式","自宅:[2,12]","0","0","1","5","s1: is=2000759 / s2: 部队=1, any={""type"":""char"",""is"":""2000554""} / s3: type=char / s4: type=item, cost.金币=[10,20]","data/config/rite/5008029.json"
"5008030","气急败坏","自宅:[2,12]","0","0","1","3","s1: type=char, is=2000057 / s2: !s3=1, type=char / s3: !s2=1, type=char / s4: type=item, is=2000776","data/config/rite/5008030.json"
"5008031","决斗","上城区:[1,6]","0","0","1","3","s1: type=char, is=2000057 / s2: type=char, is=2000774 / s3: type=char, is=2000777 / s4: type=char","data/config/rite/5008031.json"
"5008032","末路","上城区:[1,12]","1","0","1","1","s1: type=char, is=2000057 / s2: type=char, is=2000774","data/config/rite/5008032.json"
"5008033","别人的女儿","自宅:[2,12]","0","0","1","3","s1: type=char, is=2000774 / s2: 主角=1, type=char / s3: type=sudan, !s4=1, 纵欲=1, rare<==2","data/config/rite/5008033.json"
"5008034","积累优势","大敌:3","1","0","1","0","s1: is=2000057 / s2: is=2000782 / s3: is=2000781 / s4: is=2000774","data/config/rite/5008034.json"
"5008035","隐身幕后","大敌:3","1","0","1","0","s1: is=2000057 / s2: is=2000782 / s3: is=2000781 / s4: is=2000774","data/config/rite/5008035.json"
"5008036","策划袭击","大敌:3","1","0","1","0","s1: is=2000057 / s2: is=2000782 / s3: is=2000781 / s4: is=2000774","data/config/rite/5008036.json"
"5008037","突袭","大敌:3","1","0","1","0","s1: type=char, 追随者=1","data/config/rite/5008037.json"
"5008038","干扰生意","大敌:3","1","0","1","0","s1: is=2000057 / s2: is=2000782 / s3: is=2000781 / s4: is=2000774","data/config/rite/5008038.json"
"5008039","破坏名声","大敌:3","1","0","1","0","s1: is=2000057 / s2: is=2000782 / s3: is=2000774 / s4: is=2000781","data/config/rite/5008039.json"
"5008040","进谗言","大敌:3","1","0","1","0","s1: is=2000057 / s2: is=2000782 / s3: is=2000774 / s4: is=2000781","data/config/rite/5008040.json"
"5008041","策划诉讼","大敌:3","1","0","1","0","s1: is=2000057 / s2: is=2000782 / s3: is=2000774 / s4: is=2000781","data/config/rite/5008041.json"
"5008042","策划暗杀","大敌:3","1","0","1","0","s1: is=2000057 / s2: is=2000782 / s3: is=2000774 / s4: is=2000781","data/config/rite/5008042.json"
"5008043","一次暗杀","大敌:3","1","0","5","1","s1: is=2000057 / s2: is=2000781 / s3: is=2000774 / s4: type=char, 主角=1","data/config/rite/5008043.json"
"5008044","牢狱之灾","大敌:3","1","0","5","1","s1: type=char, 追随者=1, !主角=1","data/config/rite/5008044.json"
"5008045","突袭贪官宅邸","大敌:3","0","0","1","3","s1: is=2000057 / s2: is=2000782 / s3: is=2000781 / s4: is=2000774","data/config/rite/5008045.json"
"5008046","还来？","自宅:[1,12]","0","0","1","5","s1: type=char, is=2000774 / s2: type=char, 妻子=1, !s3=1, !s4=1 / s3: type=char, !s2=1, !s4=1 / s4: type=char, 主角=1, !s2=1, !s3=1","data/config/rite/5008046.json"
"5008047","欢宴","上城区:[7,12]","0","0","1","3","s1: type=char, is=2000774 / s2: type=char, 主角=1 / s3: type=char, !奴隶=1, !主角=1 / s4: type=char, 奴隶=1","data/config/rite/5008047.json"
"5008048","一次愉快的回忆","自宅:[2,12]","0","0","1","5","s1: type=item, cost.不满=[1,99]","data/config/rite/5008048.json"
"5008049","快脚的约会","自宅:[2,12]","1","0","1","0","s1: type=char, is=2000370","data/config/rite/5008049.json"
"5008050","赘婿的金币","自宅:[2,12]","0","0","1","5","s1: type=char, is=2000057 / s2: type=char, is=2000774 / s3: type=char, is=2000370 / s4: cost.2000813=[1,20], !已拥有=1","data/config/rite/5008050.json"
"5008051","欢快的访客","自宅:[2,12]","0","0","1","0","s1: type=char, is=2000794 / s2: type=char","data/config/rite/5008051.json"
"5008052","快脚的安家费","自宅:[2,12]","0","0","7","7","s1: type=char, is=2000370 / s2: type=item, cost.金币=5","data/config/rite/5008052.json"
"5008053","失踪的快脚","自宅:[2,12]","1","0","3","1","s1: type=char, is=2000370","data/config/rite/5008053.json"
"5008054","快脚的安家费","自宅:[2,12]","0","0","3","7","s1: type=char, is=2000370 / s2: type=item, cost.金币=3","data/config/rite/5008054.json"
"5008055","归乡之径（作废）","自宅:[2,12]","0","0","1","5","s1: is=2000350 / s2: is=2000069 / s3: type=char, !s4=1 / s4: type=char, !s3=1","data/config/rite/5008055.json"
"5008056","应许时刻","自宅:[2,12]","0","0","1","0","s1: type=char, is=2000350 / s2: type=char, 主角=1, !s3=1, !s4=1 / s3: type=char, 主角=1, !s2=1, !s4=1 / s4: type=char, 主角=1, !s2=1, !s3=1","data/config/rite/5008056.json"
"5008057","同一场风暴","自宅:[2,12]","0","0","1","3","s1: type=char, is=2000350 / s2: 主角=1, type=char / s3: type=sudan, !s4=1, 纵欲=1, rare<==3","data/config/rite/5008057.json"
"5008058","让我成为你的盾","自宅:[2,12]","0","0","1","3","s1: type=char, is=2000350 / s2: any={""部队"":1,""is"":2000172}","data/config/rite/5008058.json"
"5008059","老鼠一样的逃亡","野外:[1,6]","0","0","1","5","s1: is=2000853 / s2: type=char, is=2000350 / s3: type=item, cost.金币=10 / s4: any={""is"":2000772,""部队"":1}","data/config/rite/5008059.json"
"5008060","证婚人","自宅:[4,12]","0","0","1","5","s1: type=char, 女性=1","data/config/rite/5008060.json"
"5008061","过时不候","自宅:[3,12]","1","0","1","1","s1: is=2000056","data/config/rite/5008061.json"
"5008062","第一眼","自宅:[2,12]","0","0","1","7","s1: type=char, is=2000350 / s2: type=char, is=2000123 / s3: 主角=1, type=char / s4: type=item, cost.金币=18","data/config/rite/5008062.json"
"5008063","年轻人的婚礼","上城区:[1,6]","0","0","1","10","s1: type=char, is=2000350 / s2: type=char, is=2000123 / s3: type=char, any={""主角"":1,""妻子"":1} / s4: type=char, any={""主角"":1,""妻子"":1}","data/config/rite/5008063.json"
"5008064","归乡之路","野外:[9,14]","1","0","7","1","s1: type=char, is=2000350 / s2: type=char, is=2000123","data/config/rite/5008064.json"
"5008065","老乡见老乡","商业区:[10,19]","1","0","3","1","s1: type=char, is=2000350","data/config/rite/5008065.json"
"5008066","为您效劳","自宅:[2,12]","0","0","1","5","s1: type=char, is=2000350 / s2: type=char, is=2000860 / s3: type=item, any={""cost.金币"":18,""is"":2000172,""部队"":1}","data/config/rite/5008066.json"
"5008067","抓贼","黑街:[2,5]","1","0","1","1","s1: type=item, is=2000885 / s2: type=item, 已拥有=1, cost.金币=[1,2] / s3: type=char / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5008067.json"
"5008068","一手拿货","黑街:[2,5]","0","0","0","3","s1: type=char, is=2000113 / s2: type=item, is=2000987 / s3: type=item, any={""cost.金币"":5,""is"":2000885} / s4: type=char","data/config/rite/5008068.json"
"5008069","先钱后货","黑街:[2,5]","0","0","0","3","s1: type=char, is=2000113 / s2: type=item, is=2000987 / s3: type=item, cost.金币=[1,5] / s4: type=char","data/config/rite/5008069.json"
"5008070","小贼的命运","自宅:[2,12]","0","0","1","1","s1: is=2000885 / s2: type=char, 主角=1 / s3: type=sudan, 杀戮=1, rare<==1","data/config/rite/5008070.json"
"5008071","夜盗","自宅:[2,12]","1","0","1","1","s1: type=char, is=2000113 / s2: type=item, is=2000885 / s3: type=item, cost.金币=[1,10] / s4: type=char","data/config/rite/5008071.json"
"5008072","腐烂之巢","黑街:[2,5]","0","0","1","3","s1: type=char, is=2000886 / s2: type=item, is=2000892 / s3: type=char, is=2000113 / s4: type=char","data/config/rite/5008072.json"
"5008073","乞儿们","黑街:[2,5]","0","0","1","3","s1: is=2000887 / s2: type=item, cost.金币=3","data/config/rite/5008073.json"
"5008074","白肚皮","黑街:[2,5]","0","0","1","3","s1: type=char, is=2000113 / s2: type=char, is=2000886 / s3: is=2000893, !s5=1 / s4: type=char, 主角=1","data/config/rite/5008074.json"
"5008075","拉磨","商业区:[10,19]","0","0","1","7","s1: type=item, is=2000885 / s2: type=char / s3: type=item, cost.金币=1","data/config/rite/5008075.json"
"5008076","贼的志愿生","黑街:[2,5]","0","0","1","5","s1: type=char, is=2000113 / s2: type=item, is=2000885 / s3: type=char / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5008076.json"
"5008077","阿里木的大餐","黑街:[2,5]","0","0","1","3","s1: type=char, is=2000113 / s2: type=char, !主角=1 / s3: type=char, !主角=1 / s4: type=char, 主角=1","data/config/rite/5008077.json"
"5008078","饥饿的嘴","自宅:[2,12]","1","0","1","1","s1: is=2000887 / s2: type=item, cost.金币=3","data/config/rite/5008078.json"
"5008079","做鸡","黑街:[1,5]","1","0","1","1","s1: is=2000887","data/config/rite/5008079.json"
"5008080","做牛马","自宅:[2,12]","1","0","1","1","s1: is=2000887 / s2: type=item, cost.金币=5","data/config/rite/5008080.json"
"5008081","做羔羊","神殿区:[2,10]","1","0","1","0","s1: is=2000887 / s2: type=item, cost.金币=[10,20] / s3: type=sudan, 奢靡=1, f:rare-s1.rare<==0 / s4: type=item, any={""is"":2000728}","data/config/rite/5008081.json"
"5008082","做狗","宫廷:[2,6]","1","0","1","0","s1: is=2000887 / s2: type=item, cost.金币=10","data/config/rite/5008082.json"
"5008083","做羔羊？","黑街:[2,5]","1","0","1","0","s1: is=2000887 / s2: type=item, 思潮=1, any={""is"":2000412}","data/config/rite/5008083.json"
"5008084","做老鼠","黑街:[1,5]","1","0","1","0","s1: is=2000887 / s2: type=item, cost.金币=8","data/config/rite/5008084.json"
"5008085","做人","上城区:[7,12]","1","0","1","0","s1: type=char, is=2000113 / s2: type=item, cost.金币=[10,20] / s3: type=sudan, 奢靡=1, rare<==2, s2.金币=20 / s4: is=2000887","data/config/rite/5008085.json"
"5008086","废弃","自宅:[2,12]","0","0","1","7","s1: type=char","data/config/rite/5008086.json"
"5008087","狗窝","黑街:[2,5]","0","0","1","7","s1: type=item, is=2000888 / s2: type=char, is=2000113 / s3: type=char / s4: type=item, any={""cost.金币"":10,""大餐"":1}","data/config/rite/5008087.json"
"5008088","合宜的一餐","商业区:[10,19]","0","0","1","7","s1: type=char, is=2000014 / s2: type=item, cost.金币=[1,10] / s3: type=sudan, s2.金币==10, 奢靡=1, rare==1","data/config/rite/5008088.json"
"5008089","她不开心","自宅:[2,12]","0","0","1","3","s1: is=2000083 / s2: type=char, is=2000014 / s3: type=char, any={""主角"":1,""is"":2000371} / s4: type=char, 主角=1","data/config/rite/5008089.json"
"5008090","大家一起来！","商业区:[10,19]","0","0","1","5","s1: is=2000932 / s2: 主角=1, type=char / s3: 妻子=1, type=char / s4: !贵族=1, !主角=1, type=char","data/config/rite/5008090.json"
"5008091","有人没吃到","商业区:[10,19]","0","0","1","5","s1: type=char, is=2000931 / s2: type=item, any={""cost.金币"":3,""大餐"":1} / s3: type=char, !主角=1","data/config/rite/5008091.json"
"5008092","贵族也想吃","商业区:[10,19]","0","0","1","5","s1: is=2001004 / s2: type=item, any={""cost.金币"":5,""大餐"":1} / s3: any={""is"":2000014,""主角"":1}, type=char","data/config/rite/5008092.json"
"5008093","开饭咯","商业区:[10,19]","0","0","1","5","s1: type=item, is=2000939 / s2: type=char / s3: type=char, !主角=1 / s4: type=char, !主角=1","data/config/rite/5008093.json"
"5008094","疗愈的食物","自宅:[2,12]","1","0","1","0","s1: is=2000083 / s2: type=char, 妻子=1 / s3: type=char, 主角=1","data/config/rite/5008094.json"
"5008095","一罐蜜饯","自宅:[2,12]","0","0","1","3","s1: type=item, is=2000941 / s2: type=char, 主角=1 / s3: type=char, 追随者=1, !主角=1 / s4: type=char, 追随者=1, !主角=1","data/config/rite/5008095.json"
"5008096","免费的盛宴","商业区:[10,19]","0","0","1","5","s1: is=2000940 / s2: is=2000932 / s3: type=char, !主角=1 / s4: type=char, !主角=1","data/config/rite/5008096.json"
"5008097","闹事的老鼠","商业区:[10,19]","0","0","1","5","s1: is=2000933 / s2: type=char / s3: type=item, cost.金币=10","data/config/rite/5008097.json"
"5008098","硕鼠","商业区:[10,19]","0","0","1","0","s1: is=2000934 / s2: type=char, any={""贵族"":1,""主角"":1} / s3: type=sudan, !s3.奢靡=1, s2.主角=1, rare<==2","data/config/rite/5008098.json"
"5008099","全家福","宫廷:[2,6]","0","0","1","5","s1: is=2000964 / s2: type=char / s3: !消耗品=1, !思潮=1, !情报=1, !大餐=1, !装备=1, !金币=1, any={""type"":""item"",""部队"":1,""追随者"":1} / s4: !消耗品=1, !思潮=1, !情报=1, !大餐=1, !装备=1, !金币=1, any={""type"":""item"",""部队"":1,""追随者"":1}","data/config/rite/5008099.json"
"5008100","等待一餐","商业区:[10,19]","0","0","1","7","s1: type=char, is=2000935 / s2: type=item, 大餐=1","data/config/rite/5008100.json"
"5008101","冷淡的消遣","自宅:[2,12]","1","0","1","0","s1: type=item, is=2000083 / s2: type=char, 妻子=1","data/config/rite/5008101.json"
"5008102","热辣欢宴","商业区:[10,19]","0","0","3","3","s1: type=char, is=2000014 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008102.json"
"5008103","勇士欢宴","商业区:[10,19]","0","0","3","3","s1: type=char, is=2000014 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008103.json"
"5008104","宫廷华宴","商业区:[10,19]","0","0","3","3","s1: type=char, is=2000014 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008104.json"
"5008105","颂神会","商业区:[10,19]","0","0","3","3","s1: type=char, is=2000014 / s2: type=item, cost.金币=10 / s3: type=char / s4: type=char","data/config/rite/5008105.json"
"5008106","谢肉祭","商业区:[10,19]","0","0","3","3","s1: type=char, is=2000014 / s2: type=char, is=2000022 / s3: any={""type"":""char"",""任意处置"":1}, !主角=1, !怪物=1, !动物=1 / s4: type=char, any={""密教徒"":1,""黑暗知识"":1}","data/config/rite/5008106.json"
"5008107","阁楼里的笑声","商业区:[10,19]","1","0","1","1","s1: type=char, any={""is"":2000789,""妓女"":1}","data/config/rite/5008107.json"
"5008108","合伙金","商业区:[10,19]","0","0","1","0","s1: type=item, cost.金币=10","data/config/rite/5008108.json"
"5008109","阁楼里熟悉的笑声","商业区:[10,19]","0","0","1","3","s1: type=char, any={""is"":2000500,""all"":{""counter.7000251>="":1,""is"":2000369}}","data/config/rite/5008109.json"
"5008110","阁楼里熟悉的笑声","商业区:[10,19]","0","0","1","3","s1: type=char, any={""is"":2000500,""all"":{""counter.7000251>="":1,""is"":2000369}}","data/config/rite/5008110.json"
"5008111","阁楼里偶尔的笑声","商业区:[10,19]","1","0","1","1","s1: type=char, any={""is"":2000789,""妓女"":1}","data/config/rite/5008111.json"
"5008112","阁楼里的笑声","商业区:[10,19]","1","0","1","1","s1: type=char, any={""is"":2000789,""妓女"":1}","data/config/rite/5008112.json"
"5008113","腐败的玫瑰","商业区:[10,19]","0","0","1","3","s1: is=2000937 / s2: type=char / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5008113.json"
"5008114","黑暗之主的雕琢","野外:[9,14]","0","0","7","7","s1: type=char, is=2000022 / s2: type=char, is=2000937 / s3: type=item, is=2000986","data/config/rite/5008114.json"
"5008115","恶臭的阁楼","商业区:[10,19]","1","0","1","1","s1: type=char, !主角=1, 追随者=1, 男性=1, !银趴绝缘者=1, !is=2000054 / s2: type=char, !主角=1, 追随者=1, 男性=1, !银趴绝缘者=1, !is=2000054","data/config/rite/5008115.json"
"5008116","丝绒暗室","商业区:[10,19]","1","0","1","0","s1: type=char, !苏丹=1, !主角=1, 贵族=1 / s2: type=char, !苏丹=1, !主角=1, 贵族=1","data/config/rite/5008116.json"
"5008117","过于尊贵的客人","自宅:[2,12]","0","0","1","5","s1: type=char, is=2001005 / s2: type=char, 贵族=1 / s3: type=char, 贵族=1 / s4: type=char, 贵族=1","data/config/rite/5008117.json"
"5008118","如何款待尊贵的客人","商业区:[10,19]","0","0","1","5","s1: type=char, is=2000024 / s2: type=char, any={""all"":{""魅力>="":5,""女性"":1},""主角"":1} / s3: type=item, 大餐=1 / s4: type=item, any={""is"":2000412}","data/config/rite/5008118.json"
"5008119","御厨","自宅:[2,12]","0","0","1","7","s1: is=2000014 / s2: type=char, 贵族=1 / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5008119.json"
"5008120","苏丹的戏弄","宫廷:[2,6]","1","0","1","0","s1: type=item, 大餐=1 / s2: type=item, is=2001053, cost.耐心=[1,3]","data/config/rite/5008120.json"
"5008121","哈比卜逃亡","自宅:[2,12]","0","0","1","7","s1: is=2000014 / s2: type=char / s3: type=item, cost.消耗品==1, !金币=1 / s4: type=sudan, f:rare-s1.rare<==0, 杀戮=1, s2.主角=1","data/config/rite/5008121.json"
"5008122","苏丹的偏爱","上城区:[7,12]","0","0","2","5","s1: type=char, 苏丹的猎物=1","data/config/rite/5008122.json"
"5008123","冒险者酒吧","黑街:10","0","0","7","0","s1: type=char, is=2000948 / s2: type=item, any={""情报"":1,""cost.金币"":[1,10],""all"":{""counter.7000516<"":1,""any"":{""is"":2000412}},""is"":2001195}","data/config/rite/5008123.json"
"5008125","午夜利刃","黑街:[2,5]","1","0","1","1","s1: type=item, cost.冤魂=[1,8] / s2: type=char / s3: type=char / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5008125.json"
"5008126","收手吧","黑街:[2,5]","0","0","1","3","s1: is=2000013 / s2: is=2000947 / s3: type=char / s4: type=char","data/config/rite/5008126.json"
"5008127","你是最后一个","黑街:[2,5]","0","0","1","1","s1: is=2000013 / s2: type=char, 主角=1 / s3: type=item, cost.消耗品==1, !金币=1 / s4: type=sudan, 杀戮=1","data/config/rite/5008127.json"
"5008128","如露散","自宅:[2,12]","1","0","1","1","s1: is=2000014","data/config/rite/5008128.json"
"5008129","食物中毒","商业区:[10,19]","1","0","1","1","s1: is=2000014","data/config/rite/5008129.json"
"5008130","持刀的绵羊","商业区:[10,19]","1","0","1","1","s1: is=2000014","data/config/rite/5008130.json"
"5008131","火！火！火！","自宅:[2,12]","1","0","1","1","s1: type=char, 主角=1 / s2: type=item, cost.消耗品==1, !金币=1","data/config/rite/5008131.json"
"5008132","能吃吗？好吃吗？怎么吃？","商业区:[10,19]","0","0","1","1","s1: type=char, is=2000014 / s2: any={""is"":2001138,""all"":{""have.2000014.魔厨"":1,""any"":{""is"":2001111}},""any"":{""is"":2001326,""all"":{""is"":2000434,""驯兽"":1}}} / s3: type=item, cost.金币=10","data/config/rite/5008132.json"
"5008133","手抓鳄鱼饭","商业区:[10,19]","0","0","1","1","s1: type=item, is=2001006 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008133.json"
"5008134","熏狮子全餐","商业区:[10,19]","0","0","1","1","s1: type=item, is=2001007 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008134.json"
"5008135","生命布丁","商业区:[10,19]","0","0","1","1","s1: type=item, is=2001008 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008135.json"
"5008136","荒野一锅炖","商业区:[10,19]","0","0","1","1","s1: type=item, is=2001009 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008136.json"
"5008137","草药炖大雁","商业区:[10,19]","0","0","1","1","s1: type=item, is=2001010 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008137.json"
"5008138","烤全驼","商业区:[10,19]","0","0","1","1","s1: type=item, is=2001011 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008138.json"
"5008139","精力套餐","商业区:[10,19]","0","0","1","1","s1: type=item, is=2001012 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008139.json"
"5008140","仙人掌蛋糕","商业区:[10,19]","0","0","1","1","s1: type=item, is=2001013 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008140.json"
"5008141","圣餐饼","商业区:[10,19]","0","0","1","1","s1: type=item, is=2001014 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008141.json"
"5008142","国王烤肉","商业区:[10,19]","0","0","1","1","s1: type=item, is=2001015 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008142.json"
"5008143","饼夹一切","商业区:[10,19]","0","0","1","1","s1: type=item, is=2001016 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008143.json"
"5008144","蜂蜜蛋饼","商业区:[10,19]","0","0","1","1","s1: type=item, is=2001017 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5008144.json"
"5008145","冒险者们的报恩","黑街:10","0","0","0","0","s1: type=char","data/config/rite/5008145.json"
"5008146","黑街赛狗","黑街:[2,5]","1","0","1","1","s1: is=2000990 / s2: is=2001027 / s3: is=2001028 / s4: is=2001029","data/config/rite/5008146.json"
"5008147","比嘬嘬嘬更有用","自宅:[2,12]","0","0","0","0","s1: is=2001032 / s2: type=char","data/config/rite/5008147.json"
"5008148","超高校级黑街赛狗","黑街:[2,5]","1","0","1","1","s1: is=2000990 / s2: is=2001027 / s3: is=2001028 / s4: is=2001029","data/config/rite/5008148.json"
"5008149","复仇的请求","自宅:[2,12]","0","0","1","7","s1: is=2000065 / s2: type=char, !s3=1 / s3: type=char, !s2=1","data/config/rite/5008149.json"
"5008150","拼凑真相","黑街:[2,5]","0","0","3","0","s1: type=char / s2: any={""all"":{""cost.消耗品="":1,""type"":""item"",""情报"":1}} / s3: type=char / s4: any={""all"":{""cost.消耗品="":1,""type"":""item"",""情报"":1}}","data/config/rite/5008150.json"
"5008151","唯一的答案","自宅:[2,12]","0","0","1","0","s1: is=2000065 / s2: type=char, 主角=1 / s3: any={""is"":2000412,""all"":{""type"":""sudan"",""s2"":1,""杀戮"":1,""f:rare-s1.rare<="":0}} / s4: type=item, is=2001043","data/config/rite/5008151.json"
"5008152","稀有的肉干","商业区:[10,19]","0","0","1","3","s1: type=item, is=2000942 / s2: type=char, 主角=1 / s3: type=char, !主角=1 / s4: type=char, !主角=1","data/config/rite/5008152.json"
