file,line,method,discovery_reason,status,text
ui/game_screen.gd,623,_apply_layout,visual_literal,UNREVIEWED,"_overlay_layer.scale = Vector2(legacy_k, legacy_k)"
ui/game_screen.gd,624,_apply_layout,visual_literal,UNREVIEWED,"_overlay_layer.position = Vector2((view_size.x - LEGACY_OVERLAY_DESIGN.x * legacy_k) * 0.5, 0)"
ui/game_screen.gd,627,_apply_layout,visual_literal,UNREVIEWED,_source_overlay_layer.position = Vector2.ZERO
ui/game_screen.gd,628,_apply_layout,visual_literal,UNREVIEWED,_source_overlay_layer.scale = Vector2.ONE
ui/game_screen.gd,633,_apply_layout,visual_literal,UNREVIEWED,"_bag_tabs.position = Vector2(420 * k.x, view_size.y - 340 * k.y)"
ui/game_screen.gd,636,_apply_layout,visual_literal,UNREVIEWED,"_hand_bg_sprite.position = Vector2(0, view_size.y - 356 * k.y)"
ui/game_screen.gd,637,_apply_layout,visual_literal,UNREVIEWED,"_hand_bg_sprite.size = Vector2(view_size.x / k.x, 356)"
ui/game_screen.gd,641,_apply_layout,visual_literal,UNREVIEWED,"Vector2(0, view_size.y - HAND_MASK_HEIGHT * k.y),"
ui/game_screen.gd,650,_apply_layout,motion,UNREVIEWED,# legacy mockup scale between the card root and GameScene/MainUI/Hand.
ui/game_screen.gd,652,_apply_layout,visual_literal,UNREVIEWED,_card_items.scale = Vector2.ONE
ui/game_screen.gd,653,_apply_layout,visual_literal,UNREVIEWED,_card_items.position = Vector2.ZERO
ui/game_screen.gd,670,_build_prestige_strip,visual_literal,UNREVIEWED,"var line_tex := _sprite_child(""res://assets/original/ui/line.png"", Vector2(1020, 157))"
ui/game_screen.gd,671,_build_prestige_strip,visual_literal,UNREVIEWED,"line_tex.position = Vector2(0, 0)"
ui/game_screen.gd,674,_build_prestige_strip,visual_literal,UNREVIEWED,"Rect2(-80.12, -8.62, 231, 252),"
ui/game_screen.gd,675,_build_prestige_strip,visual_literal,UNREVIEWED,"Rect2(103.88, -5.02, 231, 252),"
ui/game_screen.gd,676,_build_prestige_strip,visual_literal,UNREVIEWED,"Rect2(290.98, 22.88, 231, 252),"
ui/game_screen.gd,677,_build_prestige_strip,visual_literal,UNREVIEWED,"Rect2(473.28, -4.52, 231, 252),"
ui/game_screen.gd,678,_build_prestige_strip,visual_literal,UNREVIEWED,"Rect2(606.08, -9.32, 231, 252),"
ui/game_screen.gd,679,_build_prestige_strip,visual_literal,UNREVIEWED,"Rect2(751.88, 43.88, 231, 252),"
ui/game_screen.gd,687,_build_prestige_strip,visual_literal,UNREVIEWED,"var icon := _sprite_child(""res://assets/original/ui/prestige_bg.png"", Vector2(231, 252))"
ui/game_screen.gd,693,_build_prestige_strip,visual_literal,UNREVIEWED,"Vector2(160, 236) if i == 5 else Vector2(231, 242)"
ui/game_screen.gd,696,_build_prestige_strip,visual_literal,UNREVIEWED,"medal.position = Vector2(0, -3.77) - medal.size * 0.5"
ui/game_screen.gd,698,_build_prestige_strip,visual_literal,UNREVIEWED,"var count_bg := _sprite_child(""res://assets/original/ui/checkbox_bg.png"", Vector2(52.5, 54.6))"
ui/game_screen.gd,699,_build_prestige_strip,visual_literal,UNREVIEWED,"count_bg.position = Vector2(89.25, 196.8)"
ui/game_screen.gd,704,_build_prestige_strip,visual_literal,UNREVIEWED,"value.position = Vector2(95.5, 199.1)"
ui/game_screen.gd,705,_build_prestige_strip,visual_literal,UNREVIEWED,"value.size = Vector2(40, 50)"
ui/game_screen.gd,714,_layout_deadline,visual_literal,UNREVIEWED,"var k := view_size / Vector2(3840, 2160)"
ui/game_screen.gd,716,_layout_deadline,visual_literal,UNREVIEWED,"_deadline_strip.size = Vector2(_deadline_strip.get_combined_minimum_size().x, 204)"
ui/game_screen.gd,717,_layout_deadline,visual_literal,UNREVIEWED,"_deadline_strip.position = Vector2(view_size.x - (80 + _deadline_strip.size.x) * k.x, 0)"
ui/game_screen.gd,748,_update_deadline_strip,visual_literal,UNREVIEWED,_deadline_title.scale = Vector2.ONE
ui/game_screen.gd,749,_update_deadline_strip,visual_literal,UNREVIEWED,_deadline_number.scale = Vector2.ONE
ui/game_screen.gd,752,_update_deadline_strip,visual_literal,UNREVIEWED,_deadline_title.modulate = Color.RED if remaining < 3 else Color.WHITE
ui/game_screen.gd,781,_update_deadline_track,visual_literal,UNREVIEWED,var character_scale := 2.0 if index < 4 else (1.0 if index < 6 else 0.9)
ui/game_screen.gd,787,_update_deadline_track,visual_literal,UNREVIEWED,var sprite_scale := 57.0 / glyph_size.y * character_scale
ui/game_screen.gd,789,_update_deadline_track,visual_literal,UNREVIEWED,"cell.custom_minimum_size = Vector2(advance * sprite_scale - 20.0 * 57.0 / 90.0, 100)"
ui/game_screen.gd,791,_update_deadline_track,visual_literal,UNREVIEWED,"image.position = Vector2(-11.6 * sprite_scale if index == 2 or index == 3 else 0.0, (100.0 - image.size.y) * 0.5)"
ui/game_screen.gd,810,_nine_slice_style,visual_literal,UNREVIEWED,"flat.bg_color = Color(""#3a2b1a"")"
ui/game_screen.gd,857,_layout_situation_desk,visual_literal,UNREVIEWED,"_log_label.size = Vector2(520, 34) * s"
ui/game_screen.gd,858,_layout_situation_desk,visual_literal,UNREVIEWED,"_log_label.position = Vector2((map_size.x - _log_label.size.x) * 0.5, map_size.y - 58 * s)"
ui/game_screen.gd,869,_stat_label,visual_literal,UNREVIEWED,"label.add_theme_color_override(""font_color"", Color(0.94, 0.93, 0.89, 0.88))"
ui/game_screen.gd,898,_icon_button,visual_literal,UNREVIEWED,"button.custom_minimum_size = Vector2(62, 38)"
ui/game_screen.gd,901,_icon_button,visual_literal,UNREVIEWED,"button.add_theme_color_override(""font_color"", Color(""#2b1d12""))"
ui/game_screen.gd,902,_icon_button,visual_literal,UNREVIEWED,"button.add_theme_color_override(""font_hover_color"", Color(""#681f1b""))"
ui/game_screen.gd,903,_icon_button,visual_literal,UNREVIEWED,"button.add_theme_color_override(""font_disabled_color"", Color(0.26, 0.20, 0.15, 0.48))"
ui/game_screen.gd,905,_icon_button,visual_literal,UNREVIEWED,"button.add_theme_stylebox_override(""hover"", _small_action_style(Color(""#efc46e"")))"
ui/game_screen.gd,906,_icon_button,visual_literal,UNREVIEWED,"button.add_theme_stylebox_override(""pressed"", _small_action_style(Color(""#fff1bc"")))"
ui/game_screen.gd,907,_icon_button,visual_literal,UNREVIEWED,"button.add_theme_stylebox_override(""disabled"", _small_action_style(Color(0.82, 0.84, 0.88, 0.20)))"
ui/game_screen.gd,913,_small_action_style,visual_literal,UNREVIEWED,"func _small_action_style(border: Color = Color(0.43, 0.28, 0.15, 0.68)) -> StyleBox:"
ui/game_screen.gd,930,_small_action_style,visual_literal,UNREVIEWED,"style.bg_color = Color(""#dfc886"")"
ui/game_screen.gd,935,_small_action_style,visual_literal,UNREVIEWED,"style.shadow_color = Color(0.04, 0.022, 0.012, 0.42)"
ui/game_screen.gd,937,_small_action_style,visual_literal,UNREVIEWED,"style.shadow_offset = Vector2(2.0, 3.0)"
ui/game_screen.gd,941,_round_button_style,visual_literal,UNREVIEWED,"func _round_button_style(border: Color = Color(0.55, 0.38, 0.17, 0.82)) -> StyleBoxFlat:"
ui/game_screen.gd,943,_round_button_style,visual_literal,UNREVIEWED,"style.bg_color = Color(""#d8bd74"")"
ui/game_screen.gd,945,_round_button_style,visual_literal,UNREVIEWED,style.border_width_left = 2
ui/game_screen.gd,946,_round_button_style,visual_literal,UNREVIEWED,style.border_width_right = 2
ui/game_screen.gd,947,_round_button_style,visual_literal,UNREVIEWED,style.border_width_top = 2
ui/game_screen.gd,948,_round_button_style,visual_literal,UNREVIEWED,style.border_width_bottom = 2
ui/game_screen.gd,949,_round_button_style,visual_literal,UNREVIEWED,style.corner_radius_top_left = 72
ui/game_screen.gd,950,_round_button_style,visual_literal,UNREVIEWED,style.corner_radius_top_right = 72
ui/game_screen.gd,951,_round_button_style,visual_literal,UNREVIEWED,style.corner_radius_bottom_left = 72
ui/game_screen.gd,952,_round_button_style,visual_literal,UNREVIEWED,style.corner_radius_bottom_right = 72
ui/game_screen.gd,953,_round_button_style,visual_literal,UNREVIEWED,"style.shadow_color = Color(0.04, 0.022, 0.012, 0.54)"
ui/game_screen.gd,955,_round_button_style,visual_literal,UNREVIEWED,"style.shadow_offset = Vector2(4.0, 5.0)"
ui/game_screen.gd,999,refresh,visual_literal,UNREVIEWED,"_card_items.modulate = Color(1, 1, 1, 0)"
ui/game_screen.gd,1120,_layout_hand_cards,visual_literal,UNREVIEWED,"var old_position: Vector2 = card.get_meta(""reflow_from"")"
ui/game_screen.gd,1122,_layout_hand_cards,visual_literal,UNREVIEWED,"var old_scale: Vector2 = card.get_meta(""reflow_scale_from"", Vector2.ZERO)"
ui/game_screen.gd,1130,_layout_hand_cards,visual_literal,UNREVIEWED,var old_position: Vector2 = previous_positions[card.card_uid]
ui/game_screen.gd,1229,_preview_hand_drop,visual_literal,UNREVIEWED,"func _preview_hand_drop(data: Variant, rail_position: Vector2) -> void:"
ui/game_screen.gd,1253,_hand_preview_index_at,visual_literal,UNREVIEWED,"func _hand_preview_index_at(rail_position: Vector2, dragged_card_uid: int) -> int:"
ui/game_screen.gd,1257,_resolve_hand_preview,visual_literal,UNREVIEWED,"func _resolve_hand_preview(rail_position: Vector2, dragged_uid: int, data: Dictionary,"
ui/game_screen.gd,1333,drop_card_to_hand,visual_literal,UNREVIEWED,"func drop_card_to_hand(data: Variant, rail_position: Vector2 = Vector2.INF) -> void:"
ui/game_screen.gd,1351,drop_card_to_hand,visual_literal,UNREVIEWED,"var drag_visual_position: Vector2 = data.get(""drag_visual_position"", Vector2.ZERO)"
ui/game_screen.gd,1459,_rail_insert_index_at,visual_literal,UNREVIEWED,"func _rail_insert_index_at(rail_position: Vector2, dragged_card_uid: int = 0) -> int:"
ui/game_screen.gd,1878,_layout_event_prompt,visual_literal,UNREVIEWED,"else Rect2(Vector2(16, 70) * s, view_size - Vector2(32, 320) * s)"
ui/game_screen.gd,1885,_layout_event_prompt,visual_literal,UNREVIEWED,"_set_rect(_event_panel, Rect2(Vector2(panel_x, panel_y), Vector2(panel_w, panel_h)))"
ui/game_screen.gd,1891,_event_button,visual_literal,UNREVIEWED,"button.custom_minimum_size = Vector2(96, 36)"
ui/game_screen.gd,1894,_event_button,visual_literal,UNREVIEWED,"button.add_theme_color_override(""font_color"", Color(""#f2f0eb""))"
ui/game_screen.gd,1895,_event_button,visual_literal,UNREVIEWED,"button.add_theme_color_override(""font_hover_color"", Color(""#fff0b6""))"
ui/game_screen.gd,1897,_event_button,visual_literal,UNREVIEWED,"button.add_theme_stylebox_override(""hover"", _small_action_style(Color(""#efc46e"")))"
ui/game_screen.gd,1898,_event_button,visual_literal,UNREVIEWED,"button.add_theme_stylebox_override(""pressed"", _small_action_style(Color(""#fff1bc"")))"
ui/game_screen.gd,1922,_event_panel_style,visual_literal,UNREVIEWED,"fallback.bg_color = Color(0.025, 0.032, 0.075, 0.90)"
ui/game_screen.gd,1923,_event_panel_style,visual_literal,UNREVIEWED,"fallback.border_color = Color(0.86, 0.88, 0.91, 0.34)"
ui/game_screen.gd,1927,_event_panel_style,visual_literal,UNREVIEWED,"fallback.shadow_color = Color(0.01, 0.012, 0.03, 0.62)"
ui/hand_bag_tabs.gd,6,<file>,constant;visual_literal,UNREVIEWED,"const NUMBER_OFF_SIZE := [Vector2(17.5, 56), Vector2(30, 55.5), Vector2(40.5, 56), Vector2(47, 55)]"
ui/hand_bag_tabs.gd,7,<file>,constant;visual_literal,UNREVIEWED,"const NUMBER_ON_SIZE := [Vector2(12.5, 50), Vector2(24, 49.5), Vector2(35, 50), Vector2(41, 49.5)]"
ui/hand_bag_tabs.gd,15,_ready,visual_literal,UNREVIEWED,"size = Vector2(105, 340)"
ui/hand_bag_tabs.gd,20,_ready,visual_literal,UNREVIEWED,"button.position = Vector2(12.5, 2.5 + index * 86)"
ui/hand_bag_tabs.gd,21,_ready,visual_literal,UNREVIEWED,"button.size = Vector2(80, 80)"
ui/hand_bag_tabs.gd,37,_ready,visual_literal,UNREVIEWED,number.position = (button.size - number.size) * 0.5
ui/main_help.gd,12,<file>,constant;visual_literal,UNREVIEWED,"const DESIGN_SPACE := Vector2(3840, 2160)"
ui/main_help.gd,14,<file>,constant;visual_literal,UNREVIEWED,"const BUBBLE_SIZE := Vector2(602, 200)"
ui/main_help.gd,15,<file>,constant,UNREVIEWED,const BUBBLE_FONT_SIZE := 50
ui/main_help.gd,36,_build,visual_literal,UNREVIEWED,"mask.color = Color(0.02, 0.015, 0.01, 0.82)"
ui/main_help.gd,37,_build,visual_literal,UNREVIEWED,mask.position = Vector2.ZERO
ui/main_help.gd,53,_build,visual_literal,UNREVIEWED,prompt_art.position = Vector2.ZERO
ui/main_help.gd,60,_build,visual_literal,UNREVIEWED,"_add_bubble(source, ""SudanBoxPrompt"", Vector2(0, 1), Vector2(388, -742), _help_text(""SUDAN_BOX""))"
ui/main_help.gd,61,_build,visual_literal,UNREVIEWED,"_add_bubble(source, ""StoryPrompt"", Vector2(0, 0), Vector2(927, 920), _help_text(""STORY""))"
ui/main_help.gd,62,_build,visual_literal,UNREVIEWED,"_add_bubble(source, ""DeadLinePrompt"", Vector2(0.5, 1), Vector2(-440, -542), _help_text(""DEADLINE""))"
ui/main_help.gd,63,_build,visual_literal,UNREVIEWED,"_add_bubble(source, ""HandCardPrompt"", Vector2(0.5, 0), Vector2(-45, 620), _help_text(""HANDCARD""))"
ui/main_help.gd,64,_build,visual_literal,UNREVIEWED,"_add_bubble(source, ""MenuPrompt"", Vector2(0.5, 1), Vector2(1025, -270), _help_text(""MENU""))"
ui/main_help.gd,65,_build,visual_literal,UNREVIEWED,"_add_bubble(source, ""NextDayPrompt"", Vector2(1, 0), Vector2(-611, 718), _help_text(""NEXT_DAY""))"
ui/main_help.gd,66,_build,visual_literal,UNREVIEWED,"_add_bubble(source, ""OneTPrompt"", Vector2(0, 1), Vector2(878, -568), _help_text(""ONE_T""))"
ui/main_help.gd,67,_build,visual_literal,UNREVIEWED,"_add_bubble(source, ""InfoPrompt"", Vector2(1, 0.5), Vector2(-522, 205), _help_text(""INFO""))"
ui/main_help.gd,68,_build,visual_literal,UNREVIEWED,"_add_bubble(source, ""BagPrompt"", Vector2(0, 0), Vector2(720.2, 520), _help_text(""BAG""))"
ui/main_help.gd,69,_build,visual_literal,UNREVIEWED,"_add_bubble(source, ""GoldDicePrompt"", Vector2(0.5, 1), Vector2(279, -568), _help_text(""GOLD""))"
ui/main_help.gd,70,_build,visual_literal,UNREVIEWED,"_add_bubble(source, ""BackPrompt"", Vector2(1, 0), Vector2(-955, 490), _help_text(""BACK""))"
ui/main_help.gd,74,_add_bubble,visual_literal,UNREVIEWED,"var rect := _unity_rect(DESIGN_SPACE, anchor, anchor, pos, BUBBLE_SIZE, Vector2(0.5, 0.5))"
ui/main_help.gd,86,_add_bubble,visual_literal,UNREVIEWED,"bubble.add_theme_color_override(""default_color"", Color(""#f2e3c0""))"
ui/main_help.gd,106,_apply_layout,visual_literal,UNREVIEWED,child.position = Vector2.ZERO
ui/main_help.gd,108,_apply_layout,visual_literal,UNREVIEWED,"child.scale = Vector2(view_size.x / DESIGN_SPACE.x, view_size.y / DESIGN_SPACE.y)"
ui/main_menu.gd,27,<file>,constant;visual_literal,UNREVIEWED,"const DESIGN_SPACE := Vector2(3840, 2160)"
ui/main_menu.gd,28,<file>,constant;visual_literal,UNREVIEWED,"const MAIN_GROUP_SIZE := Vector2(2200, 1800)"
ui/main_menu.gd,29,<file>,constant,UNREVIEWED,const STACK_SPACING := 30
ui/main_menu.gd,30,<file>,constant,UNREVIEWED,"const TITLE_BG_PATH := ""res://assets/original/ui/bg_new_0.png"""
ui/main_menu.gd,32,<file>,constant;visual_literal,UNREVIEWED,"const BUTTON_SIZE := Vector2(668, 174)"
ui/main_menu.gd,33,<file>,constant;visual_literal,UNREVIEWED,"const BUTTON_IMAGE_SIZE := Vector2(668, 140)"
ui/main_menu.gd,34,<file>,constant,UNREVIEWED,const BUTTON_FONT_SIZE := 60
ui/main_menu.gd,72,_build_ui,visual_literal,UNREVIEWED,bg.position = Vector2.ZERO
ui/main_menu.gd,89,_layout_design,visual_literal,UNREVIEWED,"_design.scale = Vector2(view_size.x / DESIGN_SPACE.x, view_size.y / DESIGN_SPACE.y)"
ui/main_menu.gd,99,_build_title_view,visual_literal,UNREVIEWED,group.position = (DESIGN_SPACE - MAIN_GROUP_SIZE) * 0.5
ui/main_menu.gd,120,_build_title_view,visual_literal,UNREVIEWED,"logo.custom_minimum_size = Vector2(logo_style.width, logo_style.height) * 1.1"
ui/main_menu.gd,162,_build_title_view,visual_literal,UNREVIEWED,"line.custom_minimum_size = Vector2(2200, 100)"
ui/main_menu.gd,191,_build_buttons_group,visual_literal,UNREVIEWED,"group.custom_minimum_size = Vector2(1900, 200)"
ui/main_menu.gd,204,_build_buttons_group,visual_literal,UNREVIEWED,"button.custom_minimum_size = Vector2(405, 174)"
ui/main_menu.gd,205,_build_buttons_group,visual_literal,UNREVIEWED,"button.size = Vector2(405, 174)"
ui/main_menu.gd,208,_build_buttons_group,visual_literal,UNREVIEWED,var cell_width := (1900.0 - 480.0) / 3.0
ui/main_menu.gd,209,_build_buttons_group,visual_literal,UNREVIEWED,"button.position = Vector2(index * (cell_width + 240) + (cell_width - 405) / 2, 13)"
ui/main_menu.gd,223,_build_buttons_group,visual_literal,UNREVIEWED,"red.size = Vector2(114, 114)"
ui/main_menu.gd,225,_build_buttons_group,visual_literal,UNREVIEWED,"red.position = Vector2(405 + 56.5 - 57.0, 21 - 57.0)"
ui/main_menu.gd,244,_build_contacts_row,visual_literal,UNREVIEWED,"carrier.custom_minimum_size = Vector2(1820, 60)"
ui/main_menu.gd,250,_build_contacts_row,visual_literal,UNREVIEWED,"row.custom_minimum_size = Vector2(1820, 60)"
ui/main_menu.gd,254,_build_contacts_row,visual_literal,UNREVIEWED,"row.resized.connect(func(): row.position = Vector2((1820 - row.size.x) / 2, (60 - row.size.y) / 2))"
ui/main_menu.gd,260,_build_contacts_row,visual_literal,UNREVIEWED,"san.custom_minimum_size = Vector2(516, 100)"
ui/main_menu.gd,270,_build_contacts_row,visual_literal,UNREVIEWED,"var icon := _icon_button(entry[2], Vector2(120, 100), String(entry[1]))"
ui/main_menu.gd,277,_build_contacts_row,visual_literal,UNREVIEWED,"dot.size = Vector2(57, 57)"
ui/main_menu.gd,279,_build_contacts_row,visual_literal,UNREVIEWED,"dot.position = Vector2(120 - 20.4 - 28.5, 10.7 - 28.5)"
ui/main_menu.gd,288,_build_contacts_row,visual_literal,UNREVIEWED,"[""contact_bilibili.png"", Vector2(64, 56)],"
ui/main_menu.gd,289,_build_contacts_row,visual_literal,UNREVIEWED,"[""contact_red.png"", Vector2(72, 72)],"
ui/main_menu.gd,290,_build_contacts_row,visual_literal,UNREVIEWED,"[""content_tencent_channel.png"", Vector2(64, 64)],"
ui/main_menu.gd,291,_build_contacts_row,visual_literal,UNREVIEWED,"[""contact_X.png"", Vector2(64, 56)],"
ui/main_menu.gd,292,_build_contacts_row,visual_literal,UNREVIEWED,"[""contact_discord.png"", Vector2(72, 56)],"
ui/main_menu.gd,293,_build_contacts_row,visual_literal,UNREVIEWED,"[""contact_youtube.png"", Vector2(72, 56)],"
ui/main_menu.gd,303,_build_contacts_row,visual_literal,UNREVIEWED,"credits.custom_minimum_size = Vector2(516, 108)"
ui/main_menu.gd,305,_build_contacts_row,visual_literal,UNREVIEWED,"var credits_stamp := _icon_rect(""button_icon.png"", Vector2(516, 108))"
ui/main_menu.gd,314,_build_contacts_row,visual_literal,UNREVIEWED,"outline.size = Vector2(450, 56)"
ui/main_menu.gd,316,_build_contacts_row,visual_literal,UNREVIEWED,"outline.position = Vector2((516 - 450) * 0.5, 108 + 22 - 28)"
ui/main_menu.gd,332,_build_version,visual_literal,UNREVIEWED,"version.custom_minimum_size = Vector2(400, 50)"
ui/main_menu.gd,336,_build_version,visual_literal,UNREVIEWED,"version.add_theme_color_override(""font_color"", Color(""#b9a87a""))"
ui/main_menu.gd,342,_divider,visual_literal,UNREVIEWED,"line.custom_minimum_size = Vector2(100, 120)"
ui/main_menu.gd,343,_divider,visual_literal,UNREVIEWED,"var bar := _icon_rect(""scroll_bar.png"", Vector2(6, 120))"
ui/main_menu.gd,386,_title_button,visual_literal,UNREVIEWED,"button.add_theme_color_override(""font_color"", Color(""#f2e3b0""))"
ui/main_menu.gd,387,_title_button,visual_literal,UNREVIEWED,"button.add_theme_color_override(""font_hover_color"", Color(""#fff3c4""))"
ui/main_menu.gd,388,_title_button,visual_literal,UNREVIEWED,"button.add_theme_color_override(""font_pressed_color"", Color(""#e7d193""))"
ui/main_menu.gd,389,_title_button,visual_literal,UNREVIEWED,"button.add_theme_color_override(""font_disabled_color"", Color(0.62, 0.56, 0.44, 0.6))"
ui/map_controller.gd,19,_can_drop_data,visual_literal,UNREVIEWED,"func _can_drop_data(_at_position: Vector2, data: Variant) -> bool:"
ui/map_controller.gd,29,_drop_data,visual_literal,UNREVIEWED,"func _drop_data(_at_position: Vector2, data: Variant) -> void:"
ui/map_controller.gd,45,_drop_data,visual_literal,UNREVIEWED,var source_position: Vector2
ui/map_controller.gd,48,_init,visual_literal,UNREVIEWED,"func _init(position_index: int, position: Vector2) -> void:"
ui/map_controller.gd,57,add_rite,visual_literal,UNREVIEWED,"return source_position + Vector2(float(rite_uids.find(rite_uid)) * 100.0, 0.0)"
ui/map_controller.gd,61,add_rite,visual_literal,UNREVIEWED,"return source_position + Vector2(float(rite_uids.size() - 1) * 100.0, 0.0)"
ui/map_controller.gd,80,remove_rite,visual_literal,UNREVIEWED,var line_width := 1.0
ui/map_controller.gd,103,_draw,visual_literal,UNREVIEWED,var source_position: Vector2
ui/map_controller.gd,107,_init,visual_literal,UNREVIEWED,"func _init(source_node_name: String, source_location_name: String, root_position: Vector2, source_view: Control, source_positions: Array) -> void:"
ui/map_controller.gd,137,get_position,constant;visual_literal,UNREVIEWED,"const MAP_SIZE := Vector2(4200.0, 2600.0)"
ui/map_controller.gd,138,get_position,constant;visual_literal,UNREVIEWED,"const MAP_LOCAL_OFFSET := Vector2(0.0, -178.0)"
ui/map_controller.gd,140,get_position,constant;visual_literal,UNREVIEWED,"const CAMERA_POSITION := Vector2(97, -106)"
ui/map_controller.gd,141,get_position,constant,UNREVIEWED,const CAMERA_HALF_HEIGHT := 1732.0
ui/map_controller.gd,142,get_position,constant,UNREVIEWED,const MAP_SCALE := 1.25
ui/map_controller.gd,146,get_position,visual_literal,UNREVIEWED,"""Palace"": [[""Palace.png"", Vector2(-10, 21), Vector2(690, 446)]],"
ui/map_controller.gd,147,get_position,visual_literal,UNREVIEWED,"""Parish"": [[""Parish_1.png"", Vector2(61, -4), Vector2(296, 170)]],"
ui/map_controller.gd,148,get_position,visual_literal,UNREVIEWED,"""Outside"": [[""Outside_1.png"", Vector2(158, -625), Vector2(343, 222)]],"
ui/map_controller.gd,149,get_position,visual_literal,UNREVIEWED,"""Blackstreet"": [[""Blackstreet_1.png"", Vector2(-184, 202.5), Vector2(340, 226)], [""Blackstreet_2.png"", Vector2(8.5, -203), Vector2(736, 410)]],"
ui/map_controller.gd,150,get_position,visual_literal,UNREVIEWED,"""SelfHome"": [[""SelfHome.png"", Vector2(37, 105), Vector2(321, 211)]],"
ui/map_controller.gd,151,get_position,visual_literal,UNREVIEWED,"""Uptown"": [[""Uptown.png"", Vector2(3, 0), Vector2(723, 383)], [""Uptown_2.png"", Vector2(-802, -714), Vector2(223, 279)]],"
ui/map_controller.gd,152,get_position,visual_literal,UNREVIEWED,"""Downtown"": [[""Downtown_1.png"", Vector2(-98.5, 23.8), Vector2(261, 230)], [""Downtown_2.png"", Vector2(-760.5, -200), Vector2(261, 210)]],"
ui/map_controller.gd,155,get_position,visual_literal,UNREVIEWED,"{""node"": ""Palace"", ""location"": ""宫廷"", ""position"": Vector2(-477, 508), ""size"": Vector2(690, 446), ""active"": true, ""asset"": ""Palace.png"", ""rite_positions"": [Vector2(-87, -108), Vector2(104, 58), Vector2(-264, 7), Vector2(159, -220), Vector2(229, -55), Vector2(484, -174), Vector2(-164, -220), Vector2(-405, -108), Vector2(-213, 122), Vector2(438, 62), Vector2(11, 257)]},"
ui/map_controller.gd,156,get_position,visual_literal,UNREVIEWED,"{""node"": ""Treasure"", ""location"": ""奇珍"", ""position"": Vector2(-1238, 263), ""size"": Vector2(800, 500), ""active"": true, ""rite_positions"": [Vector2(1117, 714), Vector2(-152, 33), Vector2(604, -1079), Vector2(2174, -237), Vector2(449, 689), Vector2(2774, 536), Vector2(2736, -941), Vector2(-583, 570), Vector2(1287, -910), Vector2(1767, -1046), Vector2(3129, -777), Vector2(-167, -1122), Vector2(-922, 569), Vector2(3140, 566), Vector2(-802, -1171)]},"
ui/map_controller.gd,157,get_position,visual_literal,UNREVIEWED,"{""node"": ""Enemy"", ""location"": ""大敌"", ""position"": Vector2(-1238, 263), ""size"": Vector2(800, 500), ""active"": true, ""rite_positions"": [Vector2(1328, 188), Vector2(1843, -713), Vector2(1928, -66), Vector2(2737, -791), Vector2(-79, 163), Vector2(-531, -940)]},"
ui/map_controller.gd,158,get_position,visual_literal,UNREVIEWED,"{""node"": ""Parish"", ""location"": ""神殿区"", ""position"": Vector2(-1414, 521), ""size"": Vector2(800, 500), ""active"": true, ""asset"": ""Parish_1.png"", ""rite_positions"": [Vector2(-281, -2), Vector2(-467, -285), Vector2(310, 32), Vector2(-419, -141), Vector2(120, 166), Vector2(17, 25), Vector2(-200, 137), Vector2(146, 313), Vector2(-737, -120), Vector2(-681, 61), Vector2(-68, 454)]},"
ui/map_controller.gd,159,get_position,visual_literal,UNREVIEWED,"{""node"": ""Outside"", ""location"": ""野外"", ""position"": Vector2(1380, 197), ""size"": Vector2(800, 500), ""active"": true, ""asset"": ""Outside_1.png"", ""rite_positions"": [Vector2(32, 403), Vector2(-353, 99), Vector2(57, 33), Vector2(-217, 565), Vector2(-52, 228), Vector2(-59, -98), Vector2(-460, -353), Vector2(-479, -484), Vector2(-129, -384), Vector2(-399, -634), Vector2(-276, -792), Vector2(-17, -572), Vector2(145, -258), Vector2(251, -418), Vector2(-501, 310)]},"
ui/map_controller.gd,160,get_position,visual_literal,UNREVIEWED,"{""node"": ""Blackstreet"", ""location"": ""黑街"", ""position"": Vector2(439, -70), ""size"": Vector2(800, 500), ""active"": true, ""asset"": ""Blackstreet_1.png"", ""rite_positions"": [Vector2(147, 287), Vector2(-139, -179), Vector2(-797, -251), Vector2(-887, -364), Vector2(-567, -420), Vector2(-478, -302), Vector2(-243, -412), Vector2(-141, -298), Vector2(-283, -71), Vector2(-211, 206), Vector2(92, -52), Vector2(201, -175), Vector2(237, 156), Vector2(-945, -137), Vector2(-603, -79), Vector2(-479, -188), Vector2(-72, 92), Vector2(460, 322), Vector2(501, 447), Vector2(-129, -626)]},"
ui/map_controller.gd,161,get_position,visual_literal,UNREVIEWED,"{""node"": ""Skill"", ""location"": ""技能树"", ""position"": Vector2(-1238, 263), ""size"": Vector2(800, 500), ""active"": true, ""rite_positions"": [Vector2(3465, -1461)]},"
ui/map_controller.gd,162,get_position,visual_literal,UNREVIEWED,"{""node"": ""SelfHome"", ""location"": ""自宅"", ""position"": Vector2(-1506, -141), ""size"": Vector2(321, 211), ""active"": true, ""asset"": ""SelfHome.png"", ""rite_positions"": [Vector2(24, 3), Vector2(-295, 11), Vector2(44, 120), Vector2(338, -3), Vector2(106, -113), Vector2(82, 234), Vector2(-211, -114), Vector2(-155, -242), Vector2(164, -248), Vector2(-280, 173), Vector2(145, -389), Vector2(440, -532), Vector2(-637, -482), Vector2(-680, 92)]},"
